No,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,y
7010,37,unemployed,married,professional.course,unknown,no,no,telephone,may,thu,746,1,999,0,nonexistent,yes
7056,31,admin.,divorced,high.school,no,no,no,telephone,may,thu,1207,1,999,0,nonexistent,yes
7096,31,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,535,2,999,0,nonexistent,yes
7136,40,admin.,single,high.school,no,yes,no,telephone,may,thu,1047,2,999,0,nonexistent,yes
7138,37,admin.,married,university.degree,no,yes,no,telephone,may,thu,1059,2,999,0,nonexistent,yes
7163,36,admin.,single,university.degree,no,no,no,telephone,may,thu,792,3,999,0,nonexistent,yes
7249,37,admin.,single,university.degree,no,yes,no,telephone,may,thu,900,2,999,0,nonexistent,yes
7267,42,admin.,single,university.degree,unknown,yes,no,telephone,may,thu,814,2,999,0,nonexistent,yes
7289,30,technician,single,university.degree,unknown,yes,no,telephone,may,thu,1109,3,999,0,nonexistent,yes
7290,58,retired,married,basic.9y,unknown,yes,no,telephone,may,thu,828,3,999,0,nonexistent,yes
7360,34,housemaid,divorced,high.school,no,no,no,telephone,may,fri,553,3,999,0,nonexistent,yes
7398,40,services,married,high.school,no,no,yes,telephone,may,fri,762,3,999,0,nonexistent,yes
7405,48,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,290,5,999,0,nonexistent,yes
7420,30,admin.,married,university.degree,no,no,no,telephone,may,fri,864,1,999,0,nonexistent,yes
7438,43,blue-collar,divorced,basic.4y,unknown,yes,no,telephone,may,fri,618,2,999,0,nonexistent,yes
7445,25,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,fri,763,1,999,0,nonexistent,yes
7446,27,admin.,single,high.school,unknown,no,no,telephone,may,fri,682,1,999,0,nonexistent,yes
7471,47,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,fri,604,2,999,0,nonexistent,yes
7476,52,services,married,high.school,unknown,unknown,unknown,telephone,may,fri,854,2,999,0,nonexistent,yes
7479,50,technician,married,professional.course,no,yes,no,telephone,may,fri,855,2,999,0,nonexistent,yes
7487,31,services,married,high.school,no,no,no,telephone,may,fri,1269,1,999,0,nonexistent,yes
7543,41,entrepreneur,married,university.degree,no,yes,no,telephone,may,fri,691,10,999,0,nonexistent,yes
7545,56,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,1097,15,999,0,nonexistent,yes
7551,43,blue-collar,married,basic.9y,unknown,no,no,telephone,may,fri,1500,2,999,0,nonexistent,yes
7556,37,blue-collar,married,high.school,no,no,no,telephone,may,fri,1236,2,999,0,nonexistent,yes
7572,29,technician,married,professional.course,no,no,no,telephone,may,fri,886,3,999,0,nonexistent,yes
7614,49,blue-collar,married,basic.6y,no,yes,no,telephone,may,fri,1980,2,999,0,nonexistent,yes
7621,48,technician,single,unknown,no,yes,no,telephone,may,fri,722,3,999,0,nonexistent,yes
7653,42,services,married,high.school,no,no,no,telephone,may,fri,984,2,999,0,nonexistent,yes
7718,32,admin.,single,high.school,no,yes,no,telephone,may,fri,891,4,999,0,nonexistent,yes
7720,43,blue-collar,married,basic.4y,unknown,no,no,telephone,may,fri,745,12,999,0,nonexistent,yes
7726,40,admin.,divorced,professional.course,no,yes,no,telephone,may,fri,539,12,999,0,nonexistent,yes
7728,37,unemployed,married,professional.course,no,yes,no,telephone,may,fri,3631,2,999,0,nonexistent,yes
7732,31,services,single,basic.9y,no,no,no,telephone,may,fri,1044,5,999,0,nonexistent,yes
7794,46,admin.,married,university.degree,no,yes,no,telephone,jun,mon,502,5,999,0,nonexistent,yes
7809,38,unemployed,married,basic.6y,no,no,no,telephone,jun,mon,947,4,999,0,nonexistent,yes
7815,60,management,married,university.degree,no,no,no,telephone,jun,mon,526,2,999,0,nonexistent,yes
7818,30,services,divorced,basic.9y,no,no,no,telephone,jun,mon,394,1,999,0,nonexistent,yes
7820,28,services,married,high.school,no,no,no,telephone,jun,mon,659,2,999,0,nonexistent,yes
7836,42,blue-collar,married,basic.6y,no,yes,no,telephone,jun,mon,1036,1,999,0,nonexistent,yes
7882,39,services,single,high.school,unknown,yes,yes,telephone,jun,mon,563,1,999,0,nonexistent,yes
7934,45,admin.,married,unknown,no,yes,no,telephone,jun,mon,1068,1,999,0,nonexistent,yes
7953,26,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,230,3,999,0,nonexistent,yes
7984,33,services,single,university.degree,unknown,no,no,telephone,jun,mon,747,2,999,0,nonexistent,yes
8015,55,technician,married,professional.course,no,yes,no,telephone,jun,mon,555,5,999,0,nonexistent,yes
8063,52,blue-collar,married,high.school,unknown,no,no,telephone,jun,mon,777,4,999,0,nonexistent,yes
8113,35,student,single,university.degree,unknown,yes,yes,telephone,jun,mon,444,2,999,0,nonexistent,yes
8131,59,retired,divorced,university.degree,no,no,no,telephone,jun,mon,605,6,999,0,nonexistent,yes
8136,39,technician,single,professional.course,unknown,no,no,telephone,jun,mon,432,4,999,0,nonexistent,yes
8173,26,technician,single,university.degree,no,no,no,telephone,jun,tue,1173,3,999,0,nonexistent,yes
8181,34,blue-collar,married,basic.9y,no,no,no,telephone,jun,tue,963,2,999,0,nonexistent,yes
8197,32,blue-collar,single,high.school,no,no,no,telephone,jun,tue,956,3,999,0,nonexistent,yes
8234,56,management,married,basic.9y,no,yes,no,telephone,jun,tue,941,3,999,0,nonexistent,yes
8247,48,management,married,university.degree,no,yes,yes,telephone,jun,tue,1025,7,999,0,nonexistent,yes
8277,38,admin.,single,university.degree,unknown,yes,no,telephone,jun,tue,992,1,999,0,nonexistent,yes
8280,41,blue-collar,married,basic.6y,no,yes,no,telephone,jun,tue,732,2,999,0,nonexistent,yes
8316,38,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,tue,1045,3,999,0,nonexistent,yes
8351,24,admin.,single,high.school,no,no,no,telephone,jun,tue,768,1,999,0,nonexistent,yes
8356,31,unemployed,divorced,basic.4y,no,yes,no,telephone,jun,tue,801,1,999,0,nonexistent,yes
8361,30,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,tue,482,2,999,0,nonexistent,yes
8363,40,blue-collar,married,basic.9y,no,no,yes,telephone,jun,tue,2456,2,999,0,nonexistent,yes
8418,40,blue-collar,divorced,basic.9y,unknown,no,yes,telephone,jun,tue,1259,6,999,0,nonexistent,yes
8436,37,admin.,divorced,basic.9y,no,no,no,telephone,jun,tue,1363,7,999,0,nonexistent,yes
8490,45,technician,married,university.degree,unknown,no,yes,telephone,jun,tue,1336,4,999,0,nonexistent,yes
8503,52,retired,married,basic.4y,no,no,no,telephone,jun,wed,633,1,999,0,nonexistent,yes
8515,30,student,single,high.school,no,no,no,telephone,jun,wed,1242,1,999,0,nonexistent,yes
8529,26,unknown,single,high.school,unknown,yes,yes,telephone,jun,wed,524,15,999,0,nonexistent,yes
8530,39,admin.,married,high.school,no,yes,no,telephone,jun,wed,1141,4,999,0,nonexistent,yes
8536,38,admin.,single,university.degree,no,no,yes,telephone,jun,wed,578,1,999,0,nonexistent,yes
8543,35,admin.,single,high.school,no,no,no,telephone,jun,wed,984,2,999,0,nonexistent,yes
8569,34,admin.,married,high.school,no,no,no,telephone,jun,wed,638,1,999,0,nonexistent,yes
8597,31,blue-collar,single,basic.9y,no,no,no,telephone,jun,wed,767,2,999,0,nonexistent,yes
8600,38,blue-collar,single,high.school,unknown,yes,no,telephone,jun,wed,936,1,999,0,nonexistent,yes
8604,32,admin.,married,university.degree,no,no,no,telephone,jun,wed,525,2,999,0,nonexistent,yes
8608,33,unemployed,married,basic.9y,no,no,no,telephone,jun,wed,563,1,999,0,nonexistent,yes
8618,40,housemaid,divorced,high.school,no,no,no,telephone,jun,wed,1449,6,999,0,nonexistent,yes
8622,36,blue-collar,married,basic.9y,no,no,yes,telephone,jun,wed,920,1,999,0,nonexistent,yes
8644,25,unknown,single,university.degree,no,no,no,telephone,jun,wed,2203,2,999,0,nonexistent,yes
8805,42,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,thu,812,1,999,0,nonexistent,yes
8818,52,blue-collar,divorced,basic.4y,no,no,no,telephone,jun,thu,910,2,999,0,nonexistent,yes
8822,46,blue-collar,married,professional.course,no,no,no,telephone,jun,thu,1446,1,999,0,nonexistent,yes
8827,49,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,thu,1149,2,999,0,nonexistent,yes
8867,28,technician,single,professional.course,no,no,no,telephone,jun,thu,508,2,999,0,nonexistent,yes
8884,31,blue-collar,single,basic.4y,no,no,no,telephone,jun,thu,590,3,999,0,nonexistent,yes
8898,41,management,married,unknown,unknown,no,yes,telephone,jun,thu,636,1,999,0,nonexistent,yes
8907,59,unknown,married,unknown,unknown,no,no,telephone,jun,thu,701,1,999,0,nonexistent,yes
8913,34,blue-collar,married,basic.9y,no,no,no,telephone,jun,thu,761,2,999,0,nonexistent,yes
8914,39,entrepreneur,single,basic.6y,no,no,no,telephone,jun,thu,1053,2,999,0,nonexistent,yes
8959,31,technician,married,university.degree,no,no,no,telephone,jun,thu,983,2,999,0,nonexistent,yes
8978,31,technician,single,university.degree,unknown,yes,no,telephone,jun,thu,817,2,999,0,nonexistent,yes
9004,29,services,single,high.school,no,yes,no,telephone,jun,thu,1018,3,999,0,nonexistent,yes
9029,34,blue-collar,divorced,professional.course,no,no,no,telephone,jun,thu,884,4,999,0,nonexistent,yes
9102,39,services,married,high.school,no,yes,no,telephone,jun,fri,554,1,999,0,nonexistent,yes
9150,56,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,fri,1276,2,999,0,nonexistent,yes
9158,52,self-employed,married,basic.4y,unknown,no,yes,telephone,jun,fri,381,2,999,0,nonexistent,yes
9197,33,blue-collar,married,professional.course,no,yes,no,telephone,jun,fri,862,11,999,0,nonexistent,yes
9204,38,admin.,married,university.degree,no,no,no,telephone,jun,fri,460,4,999,0,nonexistent,yes
9205,35,management,single,unknown,no,no,no,telephone,jun,fri,712,2,999,0,nonexistent,yes
9216,32,blue-collar,married,basic.6y,no,no,no,telephone,jun,fri,642,2,999,0,nonexistent,yes
9240,40,blue-collar,married,professional.course,unknown,no,no,telephone,jun,fri,554,2,999,0,nonexistent,yes
9257,48,self-employed,married,university.degree,no,no,no,telephone,jun,fri,467,3,999,0,nonexistent,yes
9277,47,admin.,divorced,university.degree,no,yes,no,telephone,jun,fri,2653,3,999,0,nonexistent,yes
9339,41,blue-collar,married,basic.9y,no,no,no,telephone,jun,fri,1085,1,999,0,nonexistent,yes
9433,55,admin.,married,basic.4y,unknown,no,no,telephone,jun,fri,1469,9,999,0,nonexistent,yes
9448,40,services,divorced,high.school,no,yes,no,telephone,jun,fri,685,3,999,0,nonexistent,yes
9525,29,admin.,single,university.degree,no,no,no,telephone,jun,mon,1055,10,999,0,nonexistent,yes
9548,30,blue-collar,single,basic.4y,unknown,no,no,telephone,jun,mon,882,1,999,0,nonexistent,yes
9573,26,student,single,high.school,no,no,no,telephone,jun,mon,901,1,999,0,nonexistent,yes
9586,24,services,single,high.school,no,no,no,telephone,jun,mon,700,1,999,0,nonexistent,yes
9637,34,admin.,married,high.school,no,yes,no,telephone,jun,mon,491,6,999,0,nonexistent,yes
9651,36,technician,married,high.school,no,no,no,telephone,jun,mon,940,1,999,0,nonexistent,yes
9706,38,technician,married,professional.course,no,yes,no,telephone,jun,mon,952,2,999,0,nonexistent,yes
9709,27,entrepreneur,single,university.degree,no,yes,no,telephone,jun,mon,486,3,999,0,nonexistent,yes
9734,42,technician,married,basic.9y,no,yes,no,telephone,jun,mon,442,8,999,0,nonexistent,yes
9742,32,services,married,high.school,unknown,no,no,telephone,jun,mon,1137,3,999,0,nonexistent,yes
9793,36,unknown,single,basic.6y,unknown,no,no,telephone,jun,wed,878,3,999,0,nonexistent,yes
9797,29,admin.,married,professional.course,no,yes,no,telephone,jun,wed,583,4,999,0,nonexistent,yes
9812,34,management,married,university.degree,no,no,no,telephone,jun,wed,893,8,999,0,nonexistent,yes
9841,37,admin.,married,university.degree,no,no,no,telephone,jun,wed,867,1,999,0,nonexistent,yes
9842,30,self-employed,single,university.degree,no,no,no,telephone,jun,wed,587,1,999,0,nonexistent,yes
9853,53,blue-collar,divorced,basic.4y,no,no,no,telephone,jun,wed,706,1,999,0,nonexistent,yes
9894,32,admin.,single,high.school,no,yes,no,telephone,jun,wed,1199,1,999,0,nonexistent,yes
9902,43,entrepreneur,married,university.degree,unknown,no,no,telephone,jun,wed,935,1,999,0,nonexistent,yes
9905,50,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,wed,586,1,999,0,nonexistent,yes
9908,31,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,838,2,999,0,nonexistent,yes
9912,48,admin.,divorced,high.school,no,yes,yes,telephone,jun,wed,967,2,999,0,nonexistent,yes
9915,57,blue-collar,married,unknown,unknown,no,no,telephone,jun,wed,651,2,999,0,nonexistent,yes
9999,41,technician,married,professional.course,unknown,yes,no,telephone,jun,wed,649,3,999,0,nonexistent,yes
10035,36,blue-collar,married,basic.6y,no,yes,no,telephone,jun,thu,614,2,999,0,nonexistent,yes
10050,55,technician,divorced,professional.course,unknown,no,no,telephone,jun,thu,885,1,999,0,nonexistent,yes
10062,54,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,thu,2025,1,999,0,nonexistent,yes
10077,28,management,single,university.degree,no,no,no,telephone,jun,thu,651,5,999,0,nonexistent,yes
10125,46,technician,married,university.degree,unknown,no,yes,telephone,jun,thu,993,6,999,0,nonexistent,yes
10135,35,blue-collar,married,high.school,no,no,no,telephone,jun,thu,992,2,999,0,nonexistent,yes
10145,49,blue-collar,married,basic.4y,no,no,no,telephone,jun,thu,577,2,999,0,nonexistent,yes
10158,43,entrepreneur,married,high.school,no,no,no,telephone,jun,thu,1141,6,999,0,nonexistent,yes
10159,59,entrepreneur,divorced,high.school,unknown,yes,no,telephone,jun,thu,1268,2,999,0,nonexistent,yes
10163,44,admin.,single,university.degree,no,yes,no,telephone,jun,thu,541,17,999,0,nonexistent,yes
10172,43,blue-collar,married,basic.4y,no,unknown,unknown,telephone,jun,thu,1618,2,999,0,nonexistent,yes
10185,25,admin.,single,high.school,no,yes,no,telephone,jun,thu,1243,7,999,0,nonexistent,yes
10228,35,entrepreneur,married,university.degree,no,no,no,telephone,jun,mon,513,2,999,0,nonexistent,yes
10240,41,admin.,divorced,high.school,no,no,no,telephone,jun,mon,686,11,999,0,nonexistent,yes
10248,50,housemaid,single,unknown,no,no,no,telephone,jun,mon,741,4,999,0,nonexistent,yes
10255,37,management,married,university.degree,no,no,no,telephone,jun,mon,1323,9,999,0,nonexistent,yes
10298,36,technician,married,university.degree,no,no,no,telephone,jun,mon,1093,1,999,0,nonexistent,yes
10300,43,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,mon,1395,2,999,0,nonexistent,yes
10333,43,self-employed,married,basic.9y,no,no,no,telephone,jun,mon,1089,1,999,0,nonexistent,yes
10354,31,entrepreneur,single,basic.9y,no,no,no,telephone,jun,mon,1248,3,999,0,nonexistent,yes
10403,39,management,married,university.degree,no,no,no,telephone,jun,mon,721,3,999,0,nonexistent,yes
10419,31,blue-collar,single,high.school,no,yes,no,telephone,jun,mon,750,2,999,0,nonexistent,yes
10457,47,blue-collar,married,basic.4y,no,yes,no,telephone,jun,mon,2769,4,999,0,nonexistent,yes
10545,38,admin.,single,university.degree,unknown,no,no,telephone,jun,tue,556,1,999,0,nonexistent,yes
10636,51,blue-collar,married,basic.4y,unknown,no,yes,telephone,jun,tue,781,1,999,0,nonexistent,yes
10660,28,entrepreneur,married,basic.9y,no,yes,no,telephone,jun,tue,1848,1,999,0,nonexistent,yes
10662,37,management,married,university.degree,no,no,no,telephone,jun,tue,490,4,999,0,nonexistent,yes
10664,31,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,tue,1051,3,999,0,nonexistent,yes
10677,33,services,married,high.school,unknown,yes,no,telephone,jun,tue,1345,3,999,0,nonexistent,yes
10686,52,blue-collar,divorced,high.school,no,no,no,telephone,jun,tue,676,2,999,0,nonexistent,yes
10705,30,entrepreneur,married,professional.course,no,yes,no,telephone,jun,tue,775,3,999,0,nonexistent,yes
10708,30,self-employed,single,university.degree,no,yes,no,telephone,jun,tue,2621,3,999,0,nonexistent,yes
10836,36,blue-collar,single,high.school,no,yes,no,telephone,jun,wed,835,1,999,0,nonexistent,yes
10849,31,technician,married,professional.course,no,no,no,telephone,jun,wed,371,2,999,0,nonexistent,yes
10866,35,technician,married,professional.course,no,no,no,telephone,jun,wed,1528,2,999,0,nonexistent,yes
10908,43,blue-collar,married,basic.6y,no,yes,no,telephone,jun,wed,1540,1,999,0,nonexistent,yes
10917,29,management,married,university.degree,no,no,no,telephone,jun,wed,973,1,999,0,nonexistent,yes
10937,24,blue-collar,single,basic.4y,no,no,no,telephone,jun,wed,537,1,999,0,nonexistent,yes
10978,41,services,married,high.school,no,unknown,unknown,telephone,jun,wed,707,1,999,0,nonexistent,yes
10980,28,management,married,university.degree,no,yes,no,telephone,jun,wed,695,1,999,0,nonexistent,yes
10982,41,technician,single,professional.course,no,yes,no,telephone,jun,wed,1255,1,999,0,nonexistent,yes
11013,59,retired,married,basic.9y,no,yes,no,telephone,jun,wed,2093,1,999,0,nonexistent,yes
11017,31,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,704,4,999,0,nonexistent,yes
11021,38,management,married,unknown,unknown,no,no,telephone,jun,wed,1066,9,999,0,nonexistent,yes
11047,28,management,married,university.degree,no,no,no,telephone,jun,wed,771,2,999,0,nonexistent,yes
11071,28,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,1060,5,999,0,nonexistent,yes
11082,60,admin.,married,university.degree,no,no,no,telephone,jun,wed,1574,3,999,0,nonexistent,yes
11101,35,student,single,university.degree,unknown,no,no,telephone,jun,thu,618,1,999,0,nonexistent,yes
11124,47,admin.,divorced,high.school,no,yes,no,telephone,jun,thu,1224,1,999,0,nonexistent,yes
11173,41,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,thu,512,1,999,0,nonexistent,yes
11231,29,blue-collar,single,high.school,no,yes,no,telephone,jun,thu,1318,3,999,0,nonexistent,yes
11234,38,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,thu,922,2,999,0,nonexistent,yes
11245,38,admin.,married,high.school,no,yes,yes,telephone,jun,thu,2028,1,999,0,nonexistent,yes
11256,31,admin.,married,high.school,no,no,no,telephone,jun,thu,952,4,999,0,nonexistent,yes
11275,55,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,thu,1136,1,999,0,nonexistent,yes
11318,42,housemaid,married,basic.4y,no,no,no,telephone,jun,thu,500,2,999,0,nonexistent,yes
11346,47,services,single,basic.9y,no,unknown,unknown,telephone,jun,thu,835,3,999,0,nonexistent,yes
11347,37,technician,married,professional.course,no,yes,no,telephone,jun,thu,683,2,999,0,nonexistent,yes
